date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-03-14,North Carolina Central Eagles,Delaware St Hornets,away,172,0.8433459155754279,0.36764705882352944,0.4756988567518985,0.2765691027627317,0.06914227569068293,691,away_ml
2026-03-14,UC Irvine Anteaters,CSU Northridge Matadors,away,172,0.8433459155754279,0.36764705882352944,0.4756988567518985,0.2765691027627317,0.06914227569068293,691,away_ml
2026-03-13,Louisiana Tech,Missouri St,away,-102,0.9200750910602324,0.504950495049505,0.4151245960107275,0.423427087930942,0.1,1000,away_ml
2026-03-14,Cal Baptist Lancers,Utah Tech Trailblazers,away,220,0.7077580610616465,0.3125,0.3952580610616465,0.17966275502802112,0.04491568875700528,449,away_ml
2026-03-14,Florida A&M Rattlers,Southern Jaguars,home,130,0.8133747882246446,0.43478260869565216,0.37859217952899243,0.29122475348384036,0.07280618837096009,728,home_ml
2026-03-13,UAB Blazers,Charlotte 49ers,home,-240,0.993889197505895,0.7058823529411765,0.2880068445647185,0.6912164269553243,0.1,1000,home_ml
2026-03-13,Vanderbilt Commodores,Tennessee Volunteers,home,-118,0.8101126897601508,0.5412844036697247,0.2688282860904261,0.31721737758670276,0.07930434439667569,793,home_ml
2026-03-13,Saint Joseph's Hawks,Davidson,away,110,0.6754420625419089,0.47619047619047616,0.1992515863514327,0.18113780577402971,0.04528445144350743,453,away_ml
2026-03-14,Michigan St,UCLA,away,210,0.5185706573659364,0.3225806451612903,0.19599001220464612,0.09332857724030767,0.023332144310076918,233,away_ml
2026-03-14,Arkansas Razorbacks,Oklahoma Sooners,home,-330,0.9469904373821769,0.7674418604651163,0.1795485769170606,0.5925103038263001,0.1,1000,home_ml
2026-03-13,Tulsa Golden Hurricane,North Texas Mean Green,home,-385,0.9728310139808856,0.7938144329896907,0.17901658099119488,0.6892138368161,0.1,1000,home_ml
2026-03-13,Saint Louis Billikens,GW Revolutionaries,home,-300,0.9071890117773174,0.75,0.15718901177731737,0.4715670353319522,0.1,1000,home_ml
2026-03-14,Houston Cougars,Kansas,away,205,0.466168511234224,0.32786885245901637,0.1382996587752076,0.06746324818302811,0.016865812045757027,169,away_ml
