date,home_team,away_team,side,odds,model_prob,implied_prob,edge,kelly_full,kelly_applied,bet_size_dollars,market
2026-02-13,Green Bay Phoenix,Fort Wayne Mastodons,away,112,0.9625108909860307,0.4716981132075472,0.49081277777848353,0.43822569444507453,0.1,1000,away_ml
2026-02-13,Longwood Lancers,UNC Asheville,away,106,0.9662858637216961,0.4854368932038835,0.4808489705178126,0.45363110426208736,0.1,1000,away_ml
2026-02-13,Towson,Stony Brook Seawolves,away,210,0.7561784375579715,0.3225806451612903,0.4335977923966812,0.20647513923651487,0.051618784809128716,516,away_ml
2026-02-13,New Haven Chargers,Central Connecticut St,away,-150,0.9762153906211356,0.6,0.3762153906211356,0.5643230859317035,0.1,1000,away_ml
2026-02-13,Cleveland St Vikings,Robert Morris Colonials,away,-164,0.9830196153996785,0.6212121212121212,0.3618074941875573,0.5933642904675939,0.1,1000,away_ml
2026-02-13,Chicago St Cougars,Stonehill Skyhawks,away,-110,0.8798704497283721,0.5238095238095238,0.3560609259188483,0.3916670185107331,0.09791675462768328,979,away_ml
2026-02-13,Denver Pioneers,South Dakota St Jackrabbits,away,-110,0.8798704497283721,0.5238095238095238,0.3560609259188483,0.3916670185107331,0.09791675462768328,979,away_ml
2026-02-13,Omaha Mavericks,St. Thomas (MN) Tommies,away,-180,0.9780426190357767,0.6428571428571429,0.3351854761786338,0.6033338571215409,0.1,1000,away_ml
2026-02-13,Morehead St Eagles,Tennessee Tech Golden Eagles,away,168,0.7078630563583397,0.373134328358209,0.3347287280001307,0.19924329047626832,0.04981082261906708,498,away_ml
2026-02-13,SIU-Edwardsville Cougars,SE Missouri St Redhawks,away,-110,0.8557107920208769,0.5238095238095238,0.331901268211353,0.3650913950324883,0.09127284875812207,913,away_ml
2026-02-13,Oral Roberts Golden Eagles,UMKC Kangaroos,away,210,0.6463306604856651,0.3225806451612903,0.3237500153243748,0.154166673963988,0.038541668490997,385,away_ml
2026-02-12,IUPUI Jaguars,Northern Kentucky Norse,away,-250,0.9656283035210799,0.7142857142857143,0.25134258923536557,0.628356473088414,0.1,1000,away_ml
2026-02-13,Northeastern,William & Mary Tribe,away,-230,0.9367060864406458,0.696969696969697,0.23973638947094877,0.5513936957831823,0.1,1000,away_ml
2026-02-13,Wagner Seahawks,LIU Sharks,away,-310,0.9881794433374148,0.7560975609756098,0.23208188236180505,0.7194538353215958,0.1,1000,away_ml
2026-02-13,Southern Indiana Screaming Eagles,Tennessee St,away,-310,0.9881794433374148,0.7560975609756098,0.23208188236180505,0.7194538353215958,0.1,1000,away_ml
2026-02-13,Southern Utah Thunderbirds,Cal Baptist Lancers,away,-280,0.9688348341057992,0.7368421052631579,0.23199272884264133,0.6495796407593956,0.1,1000,away_ml
2026-02-13,Western Illinois Leathernecks,Arkansas-Little Rock Trojans,away,-300,0.9808793669838897,0.75,0.23087936698388967,0.6926381009516691,0.1,1000,away_ml
2026-02-13,Southern Miss Golden Eagles,South Alabama Jaguars,home,-113,0.7441161693551728,0.5305164319248826,0.21359973743029015,0.24136770329622786,0.060341925824056966,603,home_ml
2026-02-13,UNC Wilmington Seahawks,Elon Phoenix,home,-375,0.9896975426094878,0.7894736842105263,0.2002238583989615,0.7508394689961059,0.1,1000,home_ml
2026-02-13,Indiana St Sycamores,Murray St Racers,away,-192,0.8347785360843231,0.6575342465753424,0.17724428950898063,0.3403090358572427,0.08507725896431068,851,away_ml
2026-02-12,Maine Black,UMBC Retrievers,away,-184,0.8189227755647626,0.647887323943662,0.17103545162110056,0.31470523098282505,0.07867630774570626,787,away_ml
2026-02-13,Belmont,Northern Iowa Panthers,away,205,0.466168511234224,0.32786885245901637,0.1382996587752076,0.06746324818302811,0.016865812045757027,169,away_ml
